id,persons,organizations,locations
1506622314707890178,[],['university_california_berkeley'],['asia']
1498002523994607628,['dozen_journalist_report_ground'],"['kremlin', 'taliban']",['europe']
1496765771506401280,[],['kremlin'],"['asia', 'europe']"
1493197114142244869,['mccarthy'],[],[]
1513085651192791042,"['booster_fourth_covid_shot', 'covid-19', 'know_ba.2']","[""ache'""]",[]
1508390978738180100,[],['kremlin'],['europe']
1492634651969605637,"['bryan', 'chris', 'finn', 'kim', 'larry', 'mike', 'tim']",['pbs'],[]
1513409527412047873,[],[],['europe']
1505217563378257925,[],[],[]
1506672147980337152,['johnson'],[],['europe']
1479369484485939200,[],[],[]
1500128330477182978,"['castro', 'diana', 'marijuana']",[],[]
1480753858599079937,['lucy'],['lincoln'],[]
1488250764527030283,"['chris', 'covid-19']","['casa', 'de_alto', 'en_el', 'en_un', 'la_tecnología', 'un']",[]
1513789073365872644,"['covid-19', ""jeffrey'""]",['cnn'],[]
1490382300449808384,[],[],[]
1497916967898001408,[],[],[]
1497589791621271553,[],['kremlin'],[]
1482165659098390530,"['cambio', 'cubana', 'martha']","['casa', ""comentaron'"", 'en_el', 'la_calle', 'un', 'un_grupo']",[]
1490774872494071810,[],[],[]
1512581097334394883,[],"['cnn', 'gop']",[]
1512364237355634694,['johnson'],['kremlin'],['europe']
1504913056836763648,"['chris', 'joe']",[],[]
1477340127642927108,['covid-19'],[],[]
1500852530603081731,[],[],[]
1496268617377271814,[],[],[]
1493465142788567042,[],[],[]
1479399954913370112,[],['kremlin'],[]
1509799241937723398,[],[],[]
1502020748478754834,"['begin_feb', 'mike']",[],[]
1499848528318844933,[],[],[]
1485316412218527754,"['covid-19', 'tim']",[],[]
1508572145764474881,[],[],[]
1481687686637309952,[],"['nasa', 'senate']",[]
1497957224576135172,[],[],[]
1506591620388564992,[],[],[]
1493553190104674311,['castro'],['cnn'],[]
1485435950788456458,[],[],[]
1489965358127751170,[],[],[]
1490709469457702913,[],[],[]
1478794898992209930,['covid-19'],[],[]
1504574575329390592,['dozen_journalist_report_ground'],"[""johns'""]",[]
1496651173562142725,[],[],['europe']
1491161192877936649,"['cheney', 'mccarthy']",['cnn'],[]
1505993933691756544,['johnson'],[],['europe']
1507175473465499654,['johnson'],[],[]
1496054410430107648,['max'],[],[]
1493382076384657411,[],[],[]
1509160798085656577,[],[],[]
1483668499713167361,['trumps'],[],[]
1503851317067976707,"['dozen_journalist_report_ground', ""martin'""]",['taliban'],[]
1508862005230325765,"['covid-19', ""martin'""]","[""ache'"", 'senate']",[]
1495752709319925764,"['covid-19', 'johnson', 'tim']",[],['europe']
1501275351128805378,['johnson'],[],[]
1498536862637608962,[],[],[]
1487538585964265472,['booster_fourth_covid_shot'],[],[]
1499457081774166017,[],['kremlin'],[]
1514054522536038403,['chris'],[],[]
1511376959850389512,['giuliani'],"[""kellogg'""]",[]
1498341488157208576,[],[],['europe']
1514053590762999810,['chris'],[],[]
1502320998636527619,[],[],[]
1506603121547558922,[],['104'],[]
1484558300133965832,[],[],[]
1488976823019089927,"['booster_fourth_covid_shot', 'december_2020', 'feng', 'tim']",[],[]
1492497480268881920,['mike'],[],[]
1486398580004995075,['chris'],[],[]
1487473132961210381,[],['kremlin'],"['asia', 'europe']"
1506201535931367424,[],[],"['asia', 'europe']"
1489086275667828738,"['bush', 'cheney', 'joe']",[],[]
1478675173977071616,[],[],[]
1507057188090662924,[],[],['europe']
1493371993365921794,[],"['cbs', 'cnn']",[]
1501626415531315205,[],[],[]
1499128680244822024,[],[],[]
1483894551970467842,['johnson'],[],[]
1512373204886695936,['clinton'],[],[]
1479659158244843520,"[""jeffrey'"", 'kristin']",[],[]
1512155769915023368,"['covid-19', 'gandhi', ""jeffrey'""]",[],[]
1505345884040663052,"[""jenna'"", ""martin'""]",[],[]
1488984325848768513,['jeff'],['nissan'],[]
1489041639255339012,"['chris', 'nelson']",[],['bergen']
1480789079021297666,"[""martin'""]",['taliban'],[]
1484147467411148803,['shaesta'],[],"['asia', 'europe']"
1514623270095507456,['begin_feb'],['kremlin'],['europe']
1512539550450700300,"['la_gente', 'patterson', 'se_ha']","['en_un', 'un']",[]
1491069841708666881,"['davis', 'hamilton', 'williams']",['cadillac'],[]
1506533767166451712,['michelson'],[],[]
1509093133279236099,[],[],[]
1488059509356572673,[],['gallup'],['asia']
1501241564156383242,"['booster_fourth_covid_shot', 'covid-19']",[],[]
1508846492764844032,[],[],[]
1488776736607195137,[],['abc'],[]
1491869616263639042,['johnson'],['kremlin'],[]
1504371989632458755,['khan'],[],['europe']
1498017646390005769,[],[],[]
1509183688109613063,[],['kremlin'],[]
1477352696164368386,[],"[""maxwell'""]",[]
1506265728609042440,['judge_ketanji_brown_jackson'],[],[]
1507537823527804930,[],[],['europe']
1499871071578869764,[],[],['europe']
1481471092262903810,[],[],[]
1486749622022381568,['reagan'],[],[]
1502373851463925761,"[""jeffrey'""]",['senate'],[]
1511750636794228741,[],['kremlin'],['europe']
1505579932310818819,[],"[""mcdonald'""]",[]
1490457803152052229,"['gore', 'lenny', ""martin'""]",[],[]
1511166751094054915,"['jeff', 'joe', 'johnson', 'williams']","[""arby'"", 'cbs', 'stanford']",[]
1481246359122587649,"['b.y.o.b', 'johnson', ""martin'""]",[],[]
1482173198921785344,['covid-19'],['nation_expert_believe_momentum'],[]
1507029498931384322,[],[],[]
1491789082808127490,[],['ford'],['bergen']
1507429815552552963,"['agnes_chang_marco', ""allison'"", ""gennady'"", 'josh_holder_scott', ""kozarovychi'"", 'larry', ""lazaro'"", ""weiyi'"", 'begin_feb', 'coal_power_plant', 'deputy_prime_minister_iryna', 'gamio_denise_lu_allison', 'holder_scott_reinhard_allison', 'kyiv_surrounding_echo_artillery', 'molotov_cocktail_deter_occupier', 'reactor_core_radioactive_fuel', 'reinhard_allison', 'russian_military_vehicle_enter', 'zelensky_18,000']","['destruction_dozen_wrecked_tank', 'expert_fear_errant_shell', 'kyiv_north_kharkiv', 'lu_marco', 'russian_force_south_join', 'southern_city_mariupol', 'ukrainian_army_advance_tableau']",['europe']
1488032131163037697,['bryan'],[],[]
1480356245500530689,"['johnson', 'williams']","[""iverson'"", ""mcdonald'"", 'stanford']",[]
1496781175633117193,[],[],['europe']
1485622172374683650,['davis'],[],[]
1483318260179382276,['kristin'],[],[]
1513498373688602629,['larry'],['senate'],[]
1508882940675117056,[],['kremlin'],[]
1504065061123416068,['davis'],[],[]
1503477861386268673,[],[],[]
1488070814478090242,[],[],[]
1514343940622888963,[],['kremlin'],[]
1489020840486264839,[],['135th'],[]
1480336679894409216,"['johnson', 'patterson']",[],[]
1489924783319965703,['booster_fourth_covid_shot'],[],[]
1508715633151725569,"['craig', 'hamilton', ""jeffrey'"", 'lucy']",[],[]
1494356021527130117,['booster_fourth_covid_shot'],[],[]
1492245850831130636,['darwin'],['nasa'],[]
1507464862867156999,['erdogan'],['kremlin'],['europe']
1484419176001323011,['davis'],['ibm'],[]
1498851598122037252,"['chris', 'covid-19', 'davis']","['245th', 'ford', 'senate']",['europe']
1508929512993656836,"['erdogan', 'kim']",['kremlin'],[]
1480826884149719048,[],[],[]
1512153258613252103,[],[],[]
1511926771180048388,[],[],[]
1478069928766939147,[],[],[]
1480962757193355267,[],[],[]
1503895096810475528,[],['gallup'],[]
1488365259807154179,[],['kremlin'],['europe']
1495971655864225795,['de_facto'],['kremlin'],[]
1489582751003127811,[],"[""mcdonald'""]",[]
1508436322238832648,"['chris', 'larry', 'mike']","['cnn', 'pbs']",[]
1486754655648780288,[],[],[]
1481008056251133956,"[""martin'""]",['university_california_berkeley'],[]
1479471656246599680,[],[],['europe']
1505675560525217799,['know_ba.2'],[],"['asia', 'europe']"
1484327403803463680,[],[],[]
1489317782831443972,"['covid-19', 'kim', 'linda']",[],[]
1493302821910896645,[],[],[]
1490679253796597763,['mancuso'],[],[]
1511371600674893830,[],[],[]
1497260918161379329,[],['kyiv_north_kharkiv'],[]
1491181333388931074,[],[],[]
1488391689911914498,[],[],['asia']
1481929118933467136,['williams'],[],[]
1492010532454477856,['covid-19'],[],[]
1491801655712514056,['williams'],[],['europe']
1507118964169535495,"['agnes_chang_marco', ""allison'"", ""gennady'"", 'josh_holder_scott', ""kozarovychi'"", 'larry', ""lazaro'"", ""weiyi'"", 'begin_feb', 'coal_power_plant', 'deputy_prime_minister_iryna', 'gamio_denise_lu_allison', 'holder_scott_reinhard_allison', 'kyiv_surrounding_echo_artillery', 'molotov_cocktail_deter_occupier', 'reactor_core_radioactive_fuel', 'reinhard_allison', 'russian_military_vehicle_enter', 'zelensky_18,000']","['destruction_dozen_wrecked_tank', 'expert_fear_errant_shell', 'kyiv_north_kharkiv', 'lu_marco', 'russian_force_south_join', 'southern_city_mariupol', 'ukrainian_army_advance_tableau']",['europe']
1499016713731465216,[],['senate'],[]
1486715129727045641,[],[],['europe']
1509013817119944709,['williams'],['abc'],[]
1512274041461264391,"['castro', 'gonzález']","[""adriana'""]",[]
1499116101246070786,[],['senate'],[]
1498621339602673665,[],[],[]
1498715923016003585,[],[],[]
1502414174596575239,[],"[""mcdonald'""]",[]
1513504812029120515,['khan'],[],[]
1495767786878119936,['max'],[],[]
1488712540272140288,"['gonzález', 'tercia', 'williams']",[],[]
1506790397707620354,[],[],[]
1498313299305377798,[],['kremlin'],[]
1512351618448113665,[],[],[]
1514793142117040143,[],['kremlin'],[]
1482065023967051786,[],[],[]
1513962697452359681,[],[],['asia']
1481706387499622400,[],[],['europe']
1502786551037759494,['covid-19'],[],[]
1498822909288189953,['covid-19'],[],[]
1488881160637845505,['joe'],[],[]
1510726416584908801,[],[],[]
1495831695739789327,"['covid-19', ""jeffrey'"", 'kim']",['kidder'],[]
1503638405145673733,[],['kremlin'],['europe']
1479940042042789888,[],['nasa'],[]
1480880948212387843,[],[],[]
1489733029379588097,[],[],[]
1514327594627473416,[],[],[]
1494675586161250310,[],[],['europe']
1492350277881671684,['booster_fourth_covid_shot'],[],[]
1494849244204871681,[],[],[]
1480738749789179904,[],[],[]
1508825080876392448,['kim'],[],[]
1492379447772819457,"['booster_fourth_covid_shot', 'covid-19', 'taylor']",[],[]
1478859131926847488,[],[],[]
1509583889341288448,['covid-19'],"['casa', 'de_alto', 'en_el', 'kf94', 'la_prueba', 'un']",[]
1493782211270639621,"['chris', 'covid-19', 'december_2020']",['fema'],[]
1497171785657331714,"['dozen_journalist_report_ground', 'nixon']",[],"['asia', 'europe']"
1486914437764243464,['johnson'],[],[]
1493095184531402754,"['kooky', 'linda']",[],[]
1492224922298593286,[],[],[]
1486711889627435009,['davis'],[],[]
1478225955739123712,[],[],[]
1483205018664804360,['deminska'],[],['europe']
1493714284794232834,"['clinton', 'sharon']",[],[]
1479870537119801355,"[""nick'""]",[],[]
1488882169816752132,['bush'],[],[]
1500689220863680512,['kenneth'],['kremlin'],['europe']
1505174805695410177,[],[],['europe']
1496958135570997261,[],[],[]
1508251319269793795,['williams'],[],[]
1488444275964755970,[],[],[]
1491381399756095490,['anderson'],[],[]
1507081073074790400,[],[],[]
1482437447300657153,['tomlin'],[],[]
1504613574081236993,[],['kremlin'],['europe']
1492040721850843142,"['cambio', 'la_gente', 'mike']","['casa', 'en_el', 'ford', 'un']",[]
1496897746611146760,[],[],[]
1481305429435158530,[],['ford'],[]
1485206434048528386,[],"['kf94', 'nation_expert_believe_momentum']",[]
1500174453115953157,[],[],[]
1482779701437509632,"['i-95', 'johnson']",[],[]
1489008905837592577,"['anderson', 'covid-19']",[],[]
1495358083392061446,[],[],[]
1501453984216846338,['endurance22'],[],[]
1506084524567920645,[],[],[]
1478833712427159557,[],[],[]
1503332688404615170,"['jeff', 'kenneth', 'mike', 'nichols', 'nixon']",[],[]
1510742717139193861,"['duo_/', 'hamilton', 'play_777']",[],[]
1493106680564838400,['marijuana'],[],[]
1480146102636658691,[],['nation_expert_believe_momentum'],[]
1495178925982597129,[],[],[]
1498911766658568193,"['chris', 'covid-19', 'davis']","['245th', 'ford', 'senate']",['europe']
1504185759380787201,[],[],[]
1508783371685617665,"['erdogan', 'kim']",['kremlin'],[]
1514926851344510977,[],[],[]
1486300440673374214,[],[],[]
1484491857501560832,[],[],[]
1509451449662644226,"['booster_fourth_covid_shot', 'covid-19', 'december_2020']",[],[]
1486791195955240963,[],['nasa'],[]
1485243450970755073,[],[],[]
1487153602309279749,['finn'],"['d&b', ""maxwell'""]",[]
1482155598573875201,['williams'],"['lincoln', 'senate']",[]
1478259966750433286,[],[],[]
1512339540488462340,[],[],['europe']
1479633964985946115,[],[],[]
1486798727117475840,[],[],['europe']
1493217242250727432,"[""nick'""]",[],[]
1492196808780660740,[],[],[]
1510289727861268483,"['buff', 'jeff', 'kenneth']",['senate'],['europe']
1511361820094869509,"[""martin'""]",[],[]
1507341568398745605,[],[],[]
1508489170280497163,"['cambio', 'la_gente']","['al_mismo', 'casa', 'en_el', 'en_un', 'nasa', 'un', 'un_grupo']",[]
1503611991071629313,['covid-19'],[],['asia']
1489509051243417604,"['cambio', 'se_ha']","['en_el', 'stanford', 'un']",[]
1493541884945436675,[],['kremlin'],['europe']
1482862739500552196,[],[],[]
1493949551962640387,[],[],[]
1484631980461502469,[],['gallup'],[]
1504820690192580611,[],['kremlin'],[]
1497315508143669261,['booster_fourth_covid_shot'],[],[]
1508042401394434051,[],"[""bakhtiari'""]",[]
1483655613892734977,['taylor'],[],[]
1505854281181802497,[],[],[]
1506652880610205698,[],['kremlin'],['europe']
1477659709888942080,[],[],[]
1498281874787082240,[],[],"['asia', 'europe']"
1498266771157102598,['dozen_journalist_report_ground'],[],[]
1498843056065458179,[],[],[]
1505801415536562177,[],['cbs'],['europe']
1509527219533750272,['de_facto'],[],['europe']
1509017617423609856,[],[],[]
1491752572633427975,[],[],[]
1511727970179768329,[],[],[]
1491305911356248064,[],[],['europe']
1495816607863562247,"['jeff', 'johnson', 'khan', 'linda']","['abc', 'cnn', 'pbs', 'taliban', 'university_california_berkeley']",[]
1514372867080736774,"['agnes_chang_marco', ""allison'"", ""gennady'"", 'josh_holder_scott', ""kozarovychi'"", 'larry', ""lazaro'"", ""weiyi'"", 'begin_feb', 'coal_power_plant', 'deputy_prime_minister_iryna', 'gamio_denise_lu_allison', 'holder_scott_reinhard_allison', 'kyiv_surrounding_echo_artillery', 'molotov_cocktail_deter_occupier', 'reactor_core_radioactive_fuel', 'reinhard_allison', 'russian_military_vehicle_enter', 'zelensky_18,000']","['destruction_dozen_wrecked_tank', 'expert_fear_errant_shell', 'kyiv_north_kharkiv', 'lu_marco', 'russian_force_south_join', 'southern_city_mariupol', 'ukrainian_army_advance_tableau']",['europe']
1478095094645465095,[],"['at&t', 'ford', 'ibm', ""mcdonald'""]",[]
1496859994238730242,[],[],[]
1510703693364187139,[],['taliban'],[]
1514347741006245888,"['kenneth', 'williams']",[],[]
1514846026812768256,"[""jia'"", 'johnson']",[],['europe']
1483257874834989061,['williams'],[],[]
1497316532283756545,[],['kremlin'],['europe']
1484628151431208961,['hamilton'],['nation_expert_believe_momentum'],[]
1501652840590331908,"['compañías', 'la_gente', 'la_invasión', 'se_ha']","['de_alto', 'de_marzo', 'en_el', 'un', 'un_grupo']",[]
1489592101809672195,[],['kremlin'],['europe']
1504583385871785985,"['malcolm', 'tim']",[],[]
1485651123776147457,['kenneth'],[],[]
1494227634405916679,[],[],[]
1510284693937311754,[],[],[]
1489337942329991170,['chris'],[],['asia']
1487913531890708481,"['martha', 'mike', 'sharon']",[],[]
1508278310782091265,[],[],[]
1512411285803184137,[],[],['europe']
1482068782814306310,['diana'],['university_california_berkeley'],[]
1499021778437431305,[],['kremlin'],['europe']
1497635084979032066,[],['kremlin'],[]
1489703362572558338,[],[],[]
1495529978405998603,[],[],[]
1479207420668825610,"[""nick'""]","['capitol_jan._6', 'senate']",[]
1499084631194443776,[],[],[]
1483801455287050244,"['covid-19', 'max']",[],[]
1498026419590508548,[],['senate'],[]
1495484673492926466,[],[],[]
1500950710745276427,[],[],[]
1506580286351544323,['williams'],['senate'],[]
1492321328778600458,"[""nick'""]",[],[]
1480348677852045313,['mike'],['senate'],[]
1499270882841313282,[],[],[]
1496927935542009868,[],[],['europe']
1505604842798161930,['zelenska'],[],[]
1477112378579894276,[],['pbs'],['europe']
1494274240106975238,[],[],[]
1494421676561518594,['chris'],[],['europe']
1489662363364171779,['covid-19'],[],[]
1480248049804926977,['covid-19'],[],[]
1504540623440859142,[],['senate'],[]
1486134326848888834,['tim'],[],[]
1506687227740495872,"['jet2', 'teng']",[],"['asia', 'europe']"
1499533845858856962,[],[],[]
1509314539577384962,"['booster_fourth_covid_shot', 'covid-19', 'know_ba.2']",[],['europe']
1505021248052645892,[],['nasa'],[]
1491962716529082370,"[""jeffrey'""]",[],[]
1498799022429155331,"['davis', 'dozen_journalist_report_ground']",['fifa'],[]
1489488905141374987,['taylor'],['nissan'],[]
1513255513018048514,"['hamilton', ""martin'"", 'nixon', 'roth', 'williams']",['lincoln'],[]
1481973134672769039,[],[],[]
1507512685377818635,['larry'],[],[]
1479281660776656898,['covid-19'],[],[]
1511044312489996299,[],['cnn'],[]
1491623478021308416,"['covid-19', 'joe', 'williams']","[""mcdonald'""]",[]
1486846513796034560,['chris'],"[""mcdonald'""]",[]
1491205217655865344,['jeff'],['aamodt'],[]
1477711307491221509,[],[],[]
1493227295041019912,[],['senate'],[]
1500765459343454210,[],[],[]
1508927063893450755,['begin_feb'],[],[]
1509493266680582149,"['hwasong-17\\u200b', 'kim']",['\\u200bt\\u200bhe'],[]
1509872452674936837,['covid-19'],[],['asia']
1481113734013665280,['covid-19'],"['nation_expert_believe_momentum', 'senate']",['europe']
1493525521036197890,['martha'],[],[]
1503041973560786946,"['hyde', 'mike']",[],[]
1515134143440506881,[],[],[]
1492555368463011841,"['booster_fourth_covid_shot', 'covid-19']",[],[]
1477389445871685639,['kim'],[],['asia']
1483348489136447489,['deminska'],[],['europe']
1485975794740510727,['johnson'],"['hispana', ""mcdonald'""]",[]
1510809400927260674,[],[],[]
1495993766456483847,['chris'],['kremlin'],['europe']
1481679991100354567,['craig'],[],[]
1495373033107771394,"[""nick'""]",[],['asia']
1494703366324248582,[],[],[]
1481079748826738688,['jeff'],[],[]
1491928759880065025,['jeff'],[],[]
1503442107243053061,[],[],[]
1506299713582256145,['namako'],[],[]
1494016278834601985,[],[],['europe']
1489005735191191566,['max'],['senate'],[]
1513958934574473230,[],[],[]
1480339893595353104,['diana'],['pbs'],[]
1491547491287842819,['darwin'],['nasa'],[]
1490441454682001412,['anderson'],[],[]
1509109956477431812,['kenneth'],['taliban'],['europe']
1508170747440771086,[],"['cnn', 'kremlin']",['europe']
1485839887370756096,[],"['pg&e', 'stanford']",[]
1509610278891098136,['deputy_prime_minister_iryna'],['kremlin'],['europe']
1488868067098734598,['de_facto'],[],['europe']
1496615891710136324,"['covid-19', 'jeff']","['arco', 'capitol_jan._6', 'u.s.-canada']",[]
1499278444026286085,[],['kremlin'],[]
1504438718710624257,[],[],['europe']
1513495849938079751,"['betsy', 'bush', 'cheney', 'clinton', 'december_2020', 'dick_cheney', 'erdogan', 'giuliani', 'hamilton', 'nixon', 'reagan', 'taylor', 'williams']","[""kellogg'"", 'senate']",[]
1513607240263127040,"['betsy', 'bush', 'cheney', 'clinton', 'december_2020', 'dick_cheney', 'dozen_journalist_report_ground', 'erdogan', 'giuliani', 'hamilton', 'nixon', 'reagan', 'taylor', 'williams']","[""kellogg'"", 'senate']",[]
1506563417020284938,['judge_ketanji_brown_jackson'],[],[]
1504457596564082690,['kim'],[],[]
1504193309970948102,['davis'],[],['europe']
1506092056187445254,"['bush', 'covid-19', 'max', 'teng']",[],[]
1512566004601307138,"['booster_fourth_covid_shot', 'covid-19', 'know_ba.2']","[""ache'""]",[]
1504124579006013442,[],[],[]
1479664182085750784,[],[],[]
1491841088021278734,[],[],[]
1492506287866793988,[],[],[]
1495090829559480320,[],"[""ache'""]",[]
1508557082395561996,['judge_ketanji_brown_jackson'],"['abc', 'kremlin', 'msnbc']",[]
1479316899221716993,[],[],[]
1511866355066228742,[],[],[]
1481823427401031680,['mike'],[],[]
1506496002987069440,"['judge_ketanji_brown_jackson', ""nick'""]","['capitol_jan._6', 'senate']",[]
1499686130983260163,[],[],[]
1487349869618642947,[],[],[]
1488255833347706892,[],['pbs'],[]
1482635674000007171,[],[],[]
1480680873548816385,[],['abc'],[]
1499740469793898496,['covid-19'],['cnbc'],['europe']
1488492600067858435,[],[],[]
1498878270208679936,['covid-19'],[],[]
1495383855548833794,['begin_feb'],['kremlin'],[]
1486594866297585666,[],[],[]
1489310226583109642,[],[],[]
1497145614974525443,['molotov_cocktail_deter_occupier'],[],[]
1510762837379059712,"[""jenna'"", 'johnson']",[],[]
1494310771920150528,['max'],"[""ache'""]",[]
1501040028625121280,[],[],[]
1478358089871020035,[],[],[]
1501988823709986818,[],['senate'],[]
1495051818136752137,[],[],[]
1478866223697960967,[],['kremlin'],[]
1502942558988689409,"['jeff', ""martin'""]",['evraz'],[]
1496888938115514379,['mike'],[],[]
1504424902681628678,"['covid-19', 'jeff', ""jeffrey'""]",[],[]
1508061310726115329,[],['kremlin'],['europe']
1491320987085950976,[],[],[]
1486810020650045441,[],['senate'],[]
1502392699009343490,[],[],[]
1505449068297953283,['dozen_journalist_report_ground'],"['nato', 'saab']",[]
1478361852254081031,[],[],[]
1478520406424313861,"['hamilton', 'joe']",['nation_expert_believe_momentum'],[]
1484151238111469575,[],[],[]
1506895603837591563,['michelson'],[],[]
1488897527994896387,"['anderson', 'johnson']","['aamodt', ""ache'""]",[]
1510322434485927947,['kyiv_surrounding_echo_artillery'],"['destruction_dozen_wrecked_tank', 'kremlin', 'ukrainian_army_advance_tableau']",['europe']
1483325809368698885,['covid-19'],[],[]
1491877640239828992,['khan'],[],[]
1498055396078071809,['dozen_journalist_report_ground'],[],[]
1486289084066799618,['covid-19'],[],[]
1509139647082942474,[],[],['asia']
1506606086220042245,['chris'],[],[]
1496511960166379529,[],[],['europe']
1498269270530211843,"['davis', 'diana', 'mike']",[],['europe']
1508245803449602057,['max'],['nasa'],[]
1496896990638055430,['molotov_cocktail_deter_occupier'],[],[]
1499072311403634691,[],['kremlin'],['europe']
1514800721174048772,['december_2020'],[],[]
1496463019559297024,['dozen_journalist_report_ground'],[],['europe']
1491043426267238406,[],[],[]
1489231204008308736,[],[],[]
1497686175741616133,"['cambio', 'guiarlo', ""hijos'""]","['en_un', 'un']",[]
1506326100305190917,[],[],[]
1479111794543132681,"['covid-19', 'craig']",[],[]
1487519680004771840,[],['saab'],[]
1484153764873445379,[],[],[]
1511644952169795587,[],['kremlin'],['europe']
1477305566414487553,['covid-19'],[],[]
1506954498173976584,[],[],[]
1509419240478154761,['mañana'],"['al_mismo', 'arco', 'casa', 'en_un', 'es_un', 'un']",[]
1487017653554327559,[],[],[]
1481566751120932864,[],[],[]
1499014185413402626,[],['ford'],"['asia', 'europe']"
1492108670741749761,[],[],[]
1492566710506905608,[],"['kremlin', 'taliban']",[]
1486552066877235204,[],[],[]
1494469239532625922,['booster_fourth_covid_shot'],[],[]
1487557452891574273,[],[],[]
1511793697926565892,"['agnes_chang_marco', ""allison'"", ""gennady'"", 'josh_holder_scott', ""kozarovychi'"", 'larry', ""lazaro'"", ""weiyi'"", 'begin_feb', 'coal_power_plant', 'deputy_prime_minister_iryna', 'gamio_denise_lu_allison', 'holder_scott_reinhard_allison', 'kyiv_surrounding_echo_artillery', 'molotov_cocktail_deter_occupier', 'reactor_core_radioactive_fuel', 'reinhard_allison', 'russian_military_vehicle_enter', 'zelensky_18,000']","['destruction_dozen_wrecked_tank', 'expert_fear_errant_shell', 'kyiv_north_kharkiv', 'lu_marco', 'russian_force_south_join', 'southern_city_mariupol', 'ukrainian_army_advance_tableau']",['europe']
1509359850404421638,[],[],[]
1504236073446166529,[],['taliban'],[]
1492106466991427585,[],[],[]
1482472687377264647,[],"[""maxwell'""]",[]
1496593230632206346,['covid-19'],[],[]
1480328615569108997,['kiriko'],[],['asia']
1508896819891347465,[],[],[]
1495830866995654657,[],['kremlin'],['europe']
1506287071899660294,['judge_ketanji_brown_jackson'],[],[]
1487025182246117382,[],['kremlin'],[]
1508207260807356423,[],"[""pinkerton'"", 'un']",[]
1492619584083529734,"['diana', 'gloria', ""'j_balvin'"", 'lenny', 'martha', 'williams']",[],[]
1478799747267895310,[],"[""mcdonald'""]",['asia']
1513517276506505224,[],[],['europe']
1496919339483779076,['molotov_cocktail_deter_occupier'],[],[]
1480409086613147652,"['larry', 'mike', ""nick'"", 'williams']",['sec'],[]
1499033069327720450,[],[],[]
1483870151959367681,['mike'],[],[]
1489565678797561856,[],[],[]
1488852256296480770,"['chris', 'joe', 'mike', 'tomlin']",[],[]
1493109767937699840,"['covid-19', 'december_2020', 'tomlin', '½']",['kf94'],['nova']
1508519311333380101,[],[],[]
1513331033697042435,"[""martin'"", 'patterson']",[],[]
1492994504995053571,[],['kodak'],[]
1514403088026808328,"['covid-19', 'martha']",[],[]
1482841364656181254,[],['kf94'],[]
1496564300302987265,[],[],[]
1482788515444371462,['barak'],[],[]
1499005363974291461,[],[],['europe']
1505227787900182538,[],[],[]
1478400880441540617,['kumar'],"['ford', 'kia']",[]
1508840185114640387,[],['ford'],[]
1485683074822197250,[],[],"['asia', 'europe']"
1488372812842782721,['joe'],[],[]
1509929357770436608,['safari'],[],[]
1480645668410732544,"[""martin'"", 'max']",[],[]
1509645472859934726,['judge_ketanji_brown_jackson'],[],[]
1508241473409626115,[],['ford'],[]
1493097128671199237,[],"['ford', 'senate']",['nova']
1493950843468632069,[],[],[]
1503321048309248009,[],[],[]
1505959947972059140,"[""nick'""]",[],[]
1508787068037701637,[],[],[]
1483912174087163910,[],[],[]
1496149061216477196,['mortenson'],[],[]
1514192934115098634,[],[],[]
1514078444002451461,[],[],[]
1509836742228070401,['covid-19'],[],[]
1512221187153215489,"['jeff', 'judge_ketanji_brown_jackson', 'kim']","['ford', 'senate']",[]
1510639525000843272,['johnnie'],[],[]
1509676943255429122,[],[],['nova']
1514287365283528709,"['kim', 'mike']",[],[]
1479199882611204099,['mccarthy'],[],[]
1507235884906729488,[],['在我的人生里，我不记得这个世界有哪段时间是像现在这样，坏消息一个接着一个，让人喘不过气来。我只知道我和我的很多朋友，无论身在何方，现在大多神经紧绷，似乎已经到了再有最后一根稻草就会崩断的程度'],[]
1493180748374892544,[],[],[]
1484133643148742656,[],"[""kurz'""]",['europe']
1494348454616879107,[],[],[]
1508614949161119750,[],['senate'],[]
1477850969618759685,['kim'],[],['asia']
1500816062035681287,[],[],[]
1490885622009053187,[],[],[]
1507997131042398213,"['december_2020', 'johnson']",[],[]
1490079056230068229,['johnson'],[],[]
1480796634476855301,"[""hijos'"", 'monarquía', 'se_ha']","['casa', 'en_el', 'en_un', 'un']",[]
1509531028070682707,['covid-19'],[],[]
1496165509787787267,[],['kremlin'],[]
1478350533215801353,"['i-95', 'malcolm', 'tim']",[],[]
1515414779103432708,['covid-19'],[],[]
1494650167169011716,"['beijing2022', 'buff', 'covid-19']",[],[]
1480516034448797700,[],[],[]
1511161718059196423,['covid-19'],[],[]
1514740305941118980,[],[],['europe']
1511921475426603011,['chris'],[],[]
1485051931705978888,"['joe', 'johnson']",[],[]
1483519571231444997,[],[],[]
1507447301920460824,[],[],[]
1504276340824068099,['gamaleya'],[],[]
1514810762153189376,[],['kremlin'],['europe']
1513932503110897665,[],[],['europe']
1488495928654938113,[],[],[]
1502293292947542024,[],['101st'],['nova']
1493905505894506506,[],['kremlin'],['europe']
1487918562534690819,[],"[""midseason'""]",[]
1482130418925293573,"[""martin'""]",[],[]
1496943032352092160,[],[],[]
1496567357182988297,[],['ford'],[]
